,Name,Address,Lattitude,Longitude,Faculty,Type,city,district,,,Ariyalur
571,Pasumpon Thiru Muthuramalinga Thevar Memorial College,"Mudukulathur - Kamuthi Rd, Kamudi, Tamil Nadu 623604, India",9.4120349,78.3817511,Arts and Science,Aided,,Ramanathapuram,,,
572,Pioneer Kumaraswamy College,"M.S. Road. vetturnimadam, Nagercoil, Tamil Nadu 629003, India",8.1886728,77.4110594,Arts and Science,Aided,Nagercoil,Kanyakumari,,,
573,Poompuhar College,"Manigramam, Tamil Nadu 609107, India",11.1489483,79.8112475,Arts and Science,Aided,,Mayiladuthurai,,,
574,Popes College,"Main Road, Sawyerpuram Post, Srivaikuntam Taluk, Thoothukudi, Tamil Nadu 628251",8.68512,78.03219,Arts and Science,Aided,,Thoothukkudi,,,
575,Providence College for Women,"Spring Field, Coonoor, Bandishola, Tamil Nadu 643104, India",11.3690604,76.8173712,Arts and Science,Aided,,The Nilgiris,,,
576,PSG College Of Arts And Science [Autonomous],"Avinashi Rd, PSG CAS, Civil Aerodrome Post, Peelamedu, Coimbatore, Tamil Nadu 641014, India",11.0332088,77.0338516,Arts and Science,Aided,Coimbatore,Coimbatore,,,
577,PSGR Krishnammal College For Women,"Avinashi Rd, Peelamedu, Coimbatore, Tamil Nadu 641004, India",11.0264487,77.0068113,Arts and Science,Aided,,Coimbatore,,,
578,Rajahs College of Sanskrit and Tamil Studies and Music,"Trichy Main Rd, Near New Bus Station, New Housing Unit, Thanjavur, Tamil Nadu 613005, India",10.87908,79.10583,Arts and Science,Aided,,Thanjavur,,,
579,Rajapalayam Rajus College.,"Mudangiar Road, Rajapalaiyam, Virudhunagar, Tamil Nadu 626117, India",9.4664894,77.5304226,Arts and Science,Aided,,Virudhunagar,,,
580,Ramakrishna Mission Vivekananda College,"70, 72, PS Siva Swamy Rd, Luz, Mylapore, Chennai, Tamil Nadu 600004, India",13.0407124,80.2638562,Arts and Science,Aided,Chennai,Chennai,,,
581,S Ramasamy Naidu Memorial College,"Sadayampatti, NH 44, Othaiyal Mettupatti, Tamil Nadu 626203",9.327883,77.91768,Arts and Science,Aided,,Virudhunagar,,,
582,Sacred Heart College,"Rangapuram Rd, Phase III, Sathuvachari, Vellore, Tamil Nadu 632009, India",12.9351864,79.1716392,Arts and Science,Aided,Vellore,Vellore,,,
583,Sadakathulla Appa College,"Sadakathullah appa college, Rahmath Nagar, Kamaraj Nagar, Tirunelveli, Tamil Nadu 627003, India",8.7224221,77.7609075,Arts and Science,Aided,,Tirunelveli,,,
584,Saiva Bhanu Kshatriya College,"Vasantham Nagar, Aruppukkottai, Tamil Nadu 626101, India",9.5198416,78.1082268,Arts and Science,Aided,,Virudhunagar,,,
585,Salem Sowdeswari College,"Sankari Main Rd, P M P Nagar, Kondalampatti, Salem, Tamil Nadu 636010, India",11.6330075,78.1290786,Arts and Science,Aided,,Salem,,,
586,Sarah Tucker College,"Vasantha Nager, Tirunelveli, Tamil Nadu 627007, India",8.6987691,77.7406928,Arts and Science,Aided,,Tirunelveli,,,
587,Saraswathi Narayanan College,"Ganapathy Nagar, Valanendal, Tamil Nadu 625022, India",9.8507249,78.0899553,Arts and Science,Aided,Madurai,Madurai,,,
588,Scott Christian College,"Panvel - Kochi - Kanyakumari Hwy, Pleasant Nagar, Nagercoil, Tamil Nadu 629001, India",8.1853864,77.408928,Arts and Science,Aided,Nagercoil,Kanyakumari,,,
589,SDNB Vaishnav College For Women,"Chromepet, Chennai, Tamil Nadu 600044, India",12.9557484,80.1449455,Arts and Science,Aided,,Chengalpattu,,,
590,Seethalakshmi Achi College for Women,"Karaikudi - Thiruchirappalli Road, Sivagangai District, Pallathur, Tamil Nadu 630107, India",10.1481471,78.798264,Arts and Science,Aided,,Sivagangai,,,
591,Seethalakshmi Ramaswami College For Men,"Sankaran Pillai Road, Melachinthamani, Tiruchirappalli, Tamil Nadu 620002, India",10.8327487,78.6979867,Arts and Science,Aided,Tiruchirappalli,Tiruchirappalli,,,
592,Senthamil College,"No. 77, Tamil Sangam Road, Simmakkal, Madurai Main, Madurai, Tamil Nadu 625001, India",9.9261666,78.1169764,Arts and Science,Aided,Madurai,Madurai,,,
593,Sir Theagaraya College,"345/1047, Thiruvottiyur High Road, Washermanpet, Chennai, Tamil Nadu 600021",13.1165663,80.2840519,Arts and Science,Aided,Chennai,Chennai,,,
594,SIVET College,"Velachery - Tambaram Main Rd, Gowrivakkam, Sembakkam, Chennai, Tamil Nadu 600073, India",12.9235069,80.1683246,Arts and Science,Aided,Tambaram,Chengalpattu,,,
595,Sourashtra College,"Vilachery Main Rd, Kala Malai, Vilachery, Madurai, Tamil Nadu 625004, India",9.8989529,78.073117,Arts and Science,Aided,Madurai,Madurai,,,
596,Sree Ayyappa College For Women,"Ayyappanagar, Chunkankadai, Chunkan Kadai, Nagercoil, Tamil Nadu 629807, India",8.2002342,77.3853028,Arts and Science,Aided,,Kanyakumari,,,
597,Sree Devi Kumari Womens College,"Kuzhithurai, Tamil Nadu 629163, India",8.3098659,77.2038652,Arts and Science,Aided,,Kanyakumari,,,
598,Sree Sevugan Annamalai College,"Devakottai, Tamil Nadu 630303, India",9.9439685,78.8218945,Arts and Science,Aided,,Sivagangai,,,
599,Sri GVG Visalakshi College For Women,"Palani Road, Udumalpet, Tamil Nadu 642128, India",10.5781461,77.266316,Arts and Science,Aided,,Tiruppur,,,
600,Sri Kumara Gurupara Swamigal Arts College,"Padmanapa Mangalam, Thoothukudi, Tamil Nadu 628619, India",8.649829,77.9038898,Arts and Science,Aided,,Thoothukkudi,,,
601,Sri La Sri Kasivasi Swaminatha Swamigal Arts College,"34, South Car Street, Thirupananthal, Tamil Nadu 612504, India",11.091651,79.45474,Arts and Science,Aided,,Thanjavur,,,
602,Sri Paramakalyani College,"Sivasilam, Main Road, Alwarkurichi, Tamil Nadu 627412, India",8.7833896,77.3897471,Arts and Science,Aided,,Tirunelveli,,,
603,Sri Parasakthi College For Women,"Courtallam, Tamil Nadu 627802, India",8.9350046,77.2786225,Arts and Science,Aided,,Tenkasi,,,
604,Sri Ramakrishna Mission Vidyalaya College of Arts and Science,"Perinaickenpalayam, Periyanaicken Palyam, Periyanaicken Palyam, Coimbatore, Tamil Nadu 641020, India",11.0168445,76.9558321,Arts and Science,Aided,Coimbatore,Coimbatore,,,
605,Sri Sarada College For Women,"Sarada College Rd, KMS Garden, New Fairlands, Fairlands, Salem, Tamil Nadu 636016, India",11.6776698,78.1474782,Arts and Science,Aided,,Salem,,,
606,Sri Sathguru Sangeetha Vidyalayam College of Music,"Lakshmi Sundaram Hall, 15.A, Gokhale Road Tallakulam, Opposite P.W.D. Office, Tamil Nadu 625002, India",9.9326741,78.1332207,Arts and Science,Aided,Madurai,Madurai,,,
607,Sri Vasavi College,"Erode, Tamil Nadu 638316, India",11.4155495,77.6774651,Arts and Science,Aided,,Erode,,,
608,Srimath Siva Gnana Balaya Swamigal Tamil College,"SH 136, Mailam, Tamil Nadu 604304, India",12.1276885,79.6188902,Arts and Science,Aided,,Viluppuram,,,
609,St. Hindu College,"Desi Vinayaga Nagar,Kottar, Nagercoil, Tamil Nadu 629002, India",8.1696089,77.4295149,Arts and Science,Aided,Nagercoil,Kanyakumari,,,
610,St. Johns College,"Palayamkottai, Tirunelveli, Tamil Nadu 627002, India",8.7208662,77.7432704,Arts and Science,Aided,,Tirunelveli,,,
611,St. Mary's College,"ECR Road SH-49, Cruz Puram, Thoothukudi, Tamil Nadu 628001, India",8.8110152,78.1614921,Arts and Science,Aided,Thoothukudi,Thoothukkudi,,,
612,St. Xavier's College,"21, North, High Ground Rd, Palayamkottai, Tirunelveli, Tamil Nadu 627002, India",8.7184997,77.7391887,Arts and Science,Aided,,Tirunelveli,,,
613,St.Joseph's College,"College Main Road, Annamalai Nagar, Teppakulam, Tiruchirappalli, Tamil Nadu 620002, India",10.8299832,78.6926006,Arts and Science,Aided,Tiruchirappalli,Tiruchirappalli,,,
614,St.Jude's College,"16-184-1, Annai Nagar, Tholayavattom Post, Kanyakumari, Tamil Nadu 629157, India",8.2588127,77.2137676,Arts and Science,Aided,,Kanyakumari,,,
615,Standard Fireworks Rajaratnam College for Women,"Thiruthangal Road, Sivakasi, Tamil Nadu 626123, India",9.4639386,77.8038022,Arts and Science,Aided,Sivakasi,Virudhunagar,,,
616,Stella Maris College,"Poes Garden, Gopalapuram, Chennai, Tamil Nadu 600086, India",13.0473487,80.2540004,Arts and Science,Aided,Chennai,Chennai,,,
617,Thamizavel Uma Maheswaranar Karanthai Arts College,"Karanthai, National Highway 45C, South Rampart, Thanjavur, Tamil Nadu 613002, India",10.8019608,79.1374739,Arts and Science,Aided,Thanjavur,Thanjavur,,,
618,The American College,"Tallakkulam, Goripalayam, Madurai, Tamil Nadu 625002, India",9.929731,78.1321457,Arts and Science,Aided,Madurai,Madurai,,,
619,The Madras School Of Social Work,"Sulaiman Zackria Ave, Sulaiman Zackria Avenue, Egmore, Chennai, Tamil Nadu 600008, India",13.0707794,80.2527324,Arts and Science,Aided,Chennai,Chennai,,,
620,The Madura Diraviyam Thayumanavar Hindu College,"Pettai, Tirunelveli, Tamil Nadu 627010, India",8.7216031,77.644813,Arts and Science,Aided,Tirunelveli,Tirunelveli,,,
621,The New College,"New No. 147, Old No. 87, Peters Rd, Royapettah, Chennai, Tamil Nadu 600014, India",13.0528241,80.2607743,Arts and Science,Aided,Chennai,Chennai,,,
622,The Quaide Milleth College for Men,"Velachery Road, Medavakkam, Chennai, Tamil Nadu 600100, India",12.9207451,80.1819556,Arts and Science,Aided,Tambaram,Chengalpattu,,,
623,Thiagarajar College,"139-140, Kamarajar Salai, Madurai, Tamil Nadu 625009, India",9.912937,78.1475355,Arts and Science,Aided,Madurai,Madurai,,,
624,Thiruvalluvar College,"Trivandrum Rd, Marshal Nager, Tirunelveli, Tamil Nadu 627007, India",8.6860755,77.725781,Arts and Science,Aided,,Tirunelveli,,,
625,Tirunelveli Dakshina Mara Nadar Sangam College,"Vallioor North Main Rd, Malappuram, Vallioor, Tamil Nadu 627117, India",8.3864191,77.6105478,Arts and Science,Aided,,Tirunelveli,,,
626,Tranqueber Bishop Manikam Lutheran College,"Porayar, Tamil Nadu 609307, India",11.0259031,79.8330331,Arts and Science,Aided,,Mayiladuthurai,,,
627,Urumu Dhanalakshmi College,"Thanjavur Rd, Venugopal Nagar, Kattur, Tiruchirappalli, Tamil Nadu 620019, India",10.8027191,78.7412191,Arts and Science,Aided,,Tiruchirappalli,,,
628,V.O. Chidambaram College,"Palayamkottai Road, Subbiah Puram, Thoothukudi, Tamil Nadu 628008, India",8.7940558,78.1272232,Arts and Science,Aided,Thoothukudi,Thoothukkudi,,,
629,V.V.Vanniaperumal College for Women,"NH7, Madurai road, GT Nagar, Virudhunagar, Tamil Nadu 626001, India",9.6088976,77.955578,Arts and Science,Aided,,Virudhunagar,,,
630,Vellalar College for Women,"Thindal, Erode, Tamil Nadu 638012, India",11.3216116,77.6762564,Arts and Science,Aided,Erode,Erode,,,
631,Virudhunagar Hindu Nadars' Senthikumara Nadar College Autonomous,"3/151-1,College road,, Virudhunagar, Tamil Nadu 626001, India",9.574837,77.974241,Arts and Science,Aided,,Virudhunagar,,,
632,"Vivekananda College, Madurai","Madurai, Tamil Nadu 625214, India",10.0117485,77.9774624,Arts and Science,Aided,,Madurai,,,
633,"Vivekananda College, Kanyakumari","Agastheeswaram, Kanyakumari, Tamil Nadu 629004, India",8.0956453,77.5299131,Arts and Science,Aided,,Kanyakumari,,,
634,Voorhees College,"Officer's Line, Vellore, Tamil Nadu 632001, India",12.9101926,79.1323191,Arts and Science,Aided,Vellore,Vellore,,,
635,"Womens Christian College, Nagercoil","Vettunimadam, Nagercoil, Tamil Nadu 629001, India",8.1851759,77.42854,Arts and Science,Aided,Nagercoil,Kanyakumari,,,
636,"Women's Christian College, Chennai","51, College Rd, Opp Standard Chartered Bank, Subba Road Avenue, Nungambakkam, Chennai, Tamil Nadu 600006, India",13.069992,80.2491841,Arts and Science,Aided,Chennai,Chennai,,,
637,Yadava College,"Govindarajan Campus, Tiruppalai, Madurai, Tamil Nadu 625014, India",9.98569,78.139803,Arts and Science,Aided,Madurai,Madurai,,,
638,Government Arts and Science College Perumbakkam,"Jawaharlal Nehru Salai, Nookampalayam, Arasankazhani, Perumbakkam, Chennai, Tamil Nadu 600131, India",12.888902,80.20937,Arts and Science,Government,,Chengalpattu,,,
639,"Dr MGR Arts and Science College, Uthiramerur","Perungozhi, Tamil Nadu 603406, India",12.612615,79.79499,Arts and Science,Government,,Kanchipuram,,,
640,Rajeswari Vedachalam Government Arts College,"GST Road, Anna Nagar, Chengalpattu, Tamil Nadu 603001, India",12.681965,79.98274,Arts and Science,Government,,Chengalpattu,,,
641,"Queen Mary's College,(Autonomous)","Dr Radha Krishna Salai, Mylapore, Chennai, Tamil Nadu 600004, India",13.04452,80.27904,Arts and Science,Government,Chennai,Chennai,,,
642,"Government Arts and Science College, Radhakrishna nagar","Chennai, Kamaraj Colony, Tondiarpet, Chennai, Tamil Nadu 600081, India",13.13613,80.29024,Arts and Science,Government,Chennai,Chennai,,,
643,"Government Arts College for Men(Autonomous),Nandhnam","329, Nandanam, Anna Salai, Chennai, Tamil Nadu 600035, India",13.02896,80.23892,Arts and Science,Government,Chennai,Chennai,,,
644,Bharathi Women's College (Autonomous),"Prakasam Salai 1 Near Stanley Hospital, Broadway Rd, George Town, Chennai, Tamil Nadu 600108, India",13.10368,80.28661,Arts and Science,Government,Chennai,Chennai,,,
645,"Dr.B.R.Ambedkar Government Arts College,Vyasarpadi","Vyasarpadi, Chennai, Tamil Nadu 600039, India",13.11711,80.26,Arts and Science,Government,Chennai,Chennai,,,
646,"Presidency College,Chepauk","Kamarajar Salai, PWD Estate, Chepauk, Triplicane, Chennai, Tamil Nadu 600005, India",13.05881,80.28179,Arts and Science,Government,Chennai,Chennai,,,
647,Quaid-e-Millath Government College for Women,"74, Binny Rd, Anna Salai, Chennai, Tamil Nadu 600002, India",13.06347,80.2626,Arts and Science,Government,Chennai,Chennai,,,
648,Government Arts and Science College,"Attur - Perambalur Rd, Tamil Nadu, India",11.42134,78.7585,Arts and Science,Government,,Perambalur,,,
649,Rani Anna Government College for Women,"Gandhi Nagar, Palayapettai, Tirunelveli, Tamil Nadu 627008, India",8.745653,77.661191,Arts and Science,Government,,Tirunelveli,,,
650,Kamarajar Government Arts College,"Surandai, Tamil Nadu 627859, India",8.99805,77.45016,Arts and Science,Government,,Tenkasi,,,
651,Government Arts College for Women Pudukkottai,"Sathyamoorthy Road, Pudukkottai, Tamil Nadu 622001, India",10.37853,78.80878,Arts and Science,Government,,Pudukkottai,,,
652,H.H. The Rajah's College,"Madurai Road, Pudukkottai, Tamil Nadu 622001, India",10.37345,78.81767,Arts and Science,Government,,Pudukkottai,,,
653,Government Arts and science College Karambakudi,"Maruthankonviduthy, Tamil Nadu 622302, India",10.51554,79.11805,Arts and Science,Government,,Pudukkottai,,,
654,Government Arts and Science College Kangeyam,"Mullipuram, Tamil Nadu 638108, India",11.06265,77.6357,Arts and Science,Government,,Tiruppur,,,
655,LRG Government Arts College for Women,"Palladam Main Road, Near Collector Office, Tiruppur, Tamil Nadu 641604, India",11.08083,77.34209,Arts and Science,Government,Tiruppur,Tiruppur,,,
656,Government Arts and Science College Palladam,"SH 166, Palladam, Tamil Nadu 641664, India",10.9998,77.28439,Arts and Science,Government,,Tiruppur,,,
657,Government Arts and Science College Avinashi,"Tirupur Main Road, Avinashi, Tamil Nadu 641654, India",11.19682,77.28581,Arts and Science,Government,,Tiruppur,,,
658,Government Arts College  Udumalpet,"Elayamuthur Rd, Udumalpet, Tamil Nadu 642126, India",10.56572,77.24454,Arts and Science,Government,,Tiruppur,,,
659,Chikkanna Government Arts College,"16, Ghana Prakasam 2 St, chikkana college back side, Konganagiri, Vivekananda Nagar, Tiruppur, Tamil Nadu 641602, India",11.10848,77.31986,Arts and Science,Government,,Tiruppur,,,
660,Government Arts and Science College Mettupalayam,"Coimbatore, Tamil Nadu 641104, India",11.25176,76.95504,Arts and Science,Government,,Coimbatore,,,
661,Government Arts College Coimbatore,"Race Course Rd, Gopalapuram, Coimbatore, Tamil Nadu 641018, India",10.99851,76.97216,Arts and Science,Government,Coimbatore,Coimbatore,,,
662,Government Arts and Science College Sathyamangalam,"Kaamadhenu Nagar, D.G. Pudur Post, Sathyamangalam, Sathyamangalam-Athani-Aapakoodal-Erode Road, Erode, Tamil Nadu 638503, India",11.50263,77.279,Arts and Science,Government,,Erode,,,
663,Government Arts and Science College Thittamalai,"Rangampalayam, erode,tamilnadu, 638112, India",11.34657,77.35773,Arts and Science,Government,,Erode,,,
664,Government Arts and Science College  Nagercoil,"Punnai Nagar, Nagercoil, Tamil Nadu 629004, India",8.168394,77.41408,Arts and Science,Government,Nagercoil,Kanyakumari,,,
665,Government Arts and Science College  Kovilpatti,"Verravanchi Nagar, Kovilpatti, Tamil Nadu, India",9.165031,77.85953,Arts and Science,Government,,Thoothukkudi,,,
666,Government Arts and Science College Peravurani,"Mudachikkadu, Tamil Nadu 614804",10.26694,79.21878,Arts and Science,Government,,Thanjavur,,,
667,Government College for Women Kumbakonam,"Indira Gandhi Road, Kumbakonam, Tamil Nadu 612001, India",10.95132,79.38081,Arts and Science,Government,Kumbakonam,Thanjavur,,,
668,Kundavai Nachiyar Government Arts College for Women,"N.S.C Bose Nagar, Ramani Nagar, Thanjavur, Tamil Nadu 613007, India",10.77051,79.12751,Arts and Science,Government,Thanjavur,Thanjavur,,,
669,Rajah Serfoji Government Arts College,"AVP Azhagammal Nagar, Thanjavur, Tamil Nadu 613006, India",10.75154,79.11374,Arts and Science,Government,Thanjavur,Thanjavur,,,
670,Government Arts College Kumbakonam,"Katchery Road, State Highway 22, Kumbakonam, Tamil Nadu 612001, India",10.97025,79.38239,Arts and Science,Government,Kumbakonam,Thanjavur,,,
671,Dr. Puratchithalaivar M.G.R. Government Arts and Science College,"Coimbatore Nagapattinam Highway, Kidaramkondan, Thiruvarur, Tamil Nadu 610003, India",10.76477,79.66016,Arts and Science,Government,,Nagapattinam,,,
672,M.R. Government Arts College,"Mannargudi - Thirumakottai Road, Rajaji Nagar, Mannargudi, Tamil Nadu 614001, India",10.65344,79.45468,Arts and Science,Government,,Thiruvarur,,,
673,Thiru.vi.ka Government Arts College,"Coimbatore Nagapattinam Highway, Kidaramkondan, Thiruvarur, Tamil Nadu 610003, India",10.76477,79.66016,Arts and Science,Government,,Nagapattinam,,,
674,Dr.M.G.R Government Arts and Science College Palacode,"Karagathahalli, Palacode, Tamil Nadu 636808, India",12.29807,78.07494,Arts and Science,Government,,Dharmapuri,,,
675,Government Arts and Science College for Women Karimangalem,"Kerakodahalli, Tamil Nadu 635111, India",12.2797,78.1964,Arts and Science,Government,,Dharmapuri,,,
676,Government Arts College Dharmapuri,"Sangampatti, Dharmapuri, Tamil Nadu 636701, India",12.10653,78.13614,Arts and Science,Government,,Dharmapuri,,,
677,Government Arts College for Men Krishnagiri,"Krishnagiri H.O, Krishnagiri, Tamil Nadu 635001, India",12.53307,78.24766,Arts and Science,Government,,Krishnagiri,,,
678,Government Arts College for Women Krishnagiri,"Wahab Nagar, Krishnagiri, Tamil Nadu 635001, India",12.52773,78.19918,Arts and Science,Government,,Krishnagiri,,,
679,Government Arts and Science College Hosur,"Midigarapalli Rd, Barath Nagar, Hosur,635110",12.70886,77.81293,Arts and Science,Government,Hosur,Krishnagiri,,,
680,Arignar Anna Government Arts & Science College for Women Walajapet,"MBT Road, Walajapet, Vellore, Tamil Nadu 632513",12.92283,79.37687,Arts and Science,Government,,Ranipet,,,
681,Dr.M.G.R Government Arts and Science College Kudavasal ,"Manapparavai, Tamil Nadu 612601, India",10.85161,79.47767,Arts and Science,Government,,Thiruvarur,,,
682,Government Thirumagal Mill's College,"SH 59, Gandhi Nagar, Kondasamudram, Tamil Nadu 635803, India",12.95216,78.88537,Arts and Science,Government,,Vellore,,,
683,Muthurangam Government Arts College,"Otteri Rd, Bagayam, Vellore, Tamil Nadu 632002, India",12.88584,79.14004,Arts and Science,Government,Vellore,Vellore,,,
684,Government Women's Arts and Science College Villupuram,"Villupuram, Ayyur Agaram Village, Villupuram, Tamil Nadu 605602, India",11.94614,79.49785,Arts and Science,Government,,Viluppuram,,,
685,Arignar Anna Government Arts College Villupuram,"College Road, Keezperum Pakkam, Villupuram, Tamil Nadu 605602, India",11.94287,79.50848,Arts and Science,Government,,Viluppuram,,,
686,Thiru Govindasamy Government Arts College,"Ayyanthoppu, Tamil Nadu 604307, India",12.26489,79.65911,Arts and Science,Government,,Viluppuram,,,
687,Loganatha Narayanaswamy Government College,"No.44, T H, Ponneri Road, Chinnakavanam, Ponneri, Tamil Nadu 601204, India",13.32945,80.19518,Arts and Science,Government,,Thiruvallur,,,
688,Arulmigu Sri Subramaniya Swamy Govt. Arts College Tiruttani,"Perungalathur, NH205, -613209, Tamil Nadu 631003, India",13.19353,79.64099,Arts and Science,Government,,Ranipet,,,
689,Alagappa Government Arts College,"Iluppakudi Village, Karaikudi Taluk,, Sivaganga, Tamil Nadu 630003, India",10.07799,78.79609,Arts and Science,Government,,Sivagangai,,,
690,Government Arts College for Women  Sivaganga,"Near Collector Office, Sivaganga, Kanjirangal, Tamil Nadu 630562, India",9.865514,78.49012,Arts and Science,Government,,Sivagangai,,,
691,VSS Government Arts College,"Pulankurichi, Tamil Nadu 630405, India",10.26016,78.59695,Arts and Science,Government,,Sivagangai,,,
692,Raja Duraisingam Government Arts College,"Near Medical College, Manamadurai Road, Sivaganga, Tamil Nadu 630561, India",9.844275,78.48178,Arts and Science,Government,,Sivagangai,,,
